PC_name,Caption,Description,IdentifyingNumber,InstallDate,InstallLocation,Language,Name,ProductID,URLInfoAbout,URLUpdateInfo,Vendor,Version,Date_local,Date_universal_microsecond
"My PC","NI LabWindows/CVI OpenGL Library 2019","NI LabWindows/CVI OpenGL Library 2019","{FB67912C-BB8D-4FE2-B64E-7712EB90DEA4}","20200415","None","0","NI LabWindows/CVI OpenGL Library 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Authentication 2019","NI Authentication 2019","{E28CF12C-112B-4023-BBA3-C5D30CE583DC}","20200415","None","9","NI Authentication 2019","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","PuTTY release 0.73 (64-bit)","PuTTY release 0.73 (64-bit)","{44F7642C-AB7E-4468-B028-E8D08A0CBB0E}","20200117","None","1033","PuTTY release 0.73 (64-bit)","None","None","None","Simon Tatham","0.73.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows IP Over USB","Windows IP Over USB","{EF93D72C-A2BB-DBA3-E3E1-AD0412DFD7F6}","20191110","None","1033","Windows IP Over USB","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Tools","Windows SDK for Windows Store Apps Tools","{BA610F2C-C1FA-0A65-2B4D-8272223AC061}","20190603","None","1033","Windows SDK for Windows Store Apps Tools","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization DE","Catalyst Control Center Next Localization DE","{0E31313C-ACED-AD62-3EE7-D61BC1A45C48}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization DE","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Windows Desktop Targeting Pack - 3.1.0 (x64)","Microsoft Windows Desktop Targeting Pack - 3.1.0 (x64)","{7519423C-A977-4160-83A2-48633600A216}","20191206","None","1033","Microsoft Windows Desktop Targeting Pack - 3.1.0 (x64)","None","None","None","Microsoft Corporation","24.64.28315","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","{CF2BEA3C-26EA-32F8-AA9B-331F7E34BA97}","20171110","None","1033","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","None","None","None","Microsoft Corporation","11.0.61030","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization CHS","Catalyst Control Center Next Localization CHS","{DA36084C-FA37-072A-5FBE-0DA2FDCED2A6}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization CHS","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI SSL LabVIEW RTE 2019 Support","NI SSL LabVIEW RTE 2019 Support","{B18B5A4C-AFA8-40D3-AEB8-F9DA8D9964D6}","20200415","None","9","NI SSL LabVIEW RTE 2019 Support","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.6.2 Targeting Pack (Italiano)","Microsoft .NET Framework 4.6.2 Targeting Pack (Italiano)","{9B68DB4C-8C03-4354-8C30-392AE06F3AB7}","20191110","None","1040","Microsoft .NET Framework 4.6.2 Targeting Pack (Italiano)","None","None","None","Microsoft Corporation","4.6.01590","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Standard Library (64-bit symbols)","Python 3.7.8 Standard Library (64-bit symbols)","{F7B2245C-D3F3-4CCC-A558-702AB2069D57}","20200919","None","1033","Python 3.7.8 Standard Library (64-bit symbols)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Headers arm","Windows SDK Desktop Headers arm","{3DC4086C-B365-3DE4-878B-659DEB72904E}","20191013","None","1033","Windows SDK Desktop Headers arm","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense Desktop - Other Languages","WinRT Intellisense Desktop - Other Languages","{E82A4A6C-C21C-35FE-B805-3E44318F6D63}","20190603","None","1033","WinRT Intellisense Desktop - Other Languages","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization KO","Catalyst Control Center Next Localization KO","{76D90D6C-0447-FD20-F3C6-5D94C8FD52FA}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization KO","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET AppHost Pack - 5.0.1 (x64_arm64)","Microsoft .NET AppHost Pack - 5.0.1 (x64_arm64)","{8E43317C-4218-4F41-B1D2-CB5B876906B6}","20201209","None","1033","Microsoft .NET AppHost Pack - 5.0.1 (x64_arm64)","None","None","None","Microsoft Corporation","40.4.29525","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Autodesk AutoCAD Performance Feedback Tool 1.3.0","Autodesk AutoCAD Performance Feedback Tool 1.3.0","{448BC38C-2654-48CD-BB43-F59A37854A3E}","20180903","None","1033","Autodesk AutoCAD Performance Feedback Tool 1.3.0","None","None","None","Autodesk","1.3.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Toolset 5.0.101 (x64)","Microsoft .NET Toolset 5.0.101 (x64)","{5D9AF88C-56F3-4625-8AF8-7CB7BA65D4F3}","20201209","None","1033","Microsoft .NET Toolset 5.0.101 (x64)","None","None","None","Microsoft Corporation","20.2.29033","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Workflow Manager Tools 1.0 for Visual Studio","Workflow Manager Tools 1.0 for Visual Studio","{C3726F8C-851B-44AE-B971-33F1D70FF5FB}","20191110","C:\Program Files (x86)\Workflow Manager Tools\1.0\","1033","Workflow Manager Tools 1.0 for Visual Studio","None","None","None","Microsoft Corporation","2.1.30411.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Autodesk BIM 360 Glue AutoCAD 2019 Add-in 64 bit","Autodesk BIM 360 Glue AutoCAD 2019 Add-in 64 bit","{59758C9C-FB82-4430-852C-FC79BBE62982}","20180908","None","1033","Autodesk BIM 360 Glue AutoCAD 2019 Add-in 64 bit","None","None","None","Autodesk","4.70.9","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI .NET Framework 4.6.2","NI .NET Framework 4.6.2","{E6406D9C-7E60-4819-B647-41C549D25CCC}","20200415","None","0","NI .NET Framework 4.6.2","None","None","None","National Instruments","4.63.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Add to Path (64-bit)","Python 3.9.1 Add to Path (64-bit)","{5AD5ED9C-14D1-4CFA-B4B1-A02CE8916D9F}","20201208","None","1033","Python 3.9.1 Add to Path (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Executables (64-bit)","Python 3.7.8 Executables (64-bit)","{0EEFE4AC-ED52-4F6F-A726-A9030991B75D}","20200919","None","1033","Python 3.7.8 Executables (64-bit)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DiagnosticsHub_CollectionService","DiagnosticsHub_CollectionService","{1F3C3AAC-9F7A-47DA-A082-0ACE770041BE}","20190602","None","1033","DiagnosticsHub_CollectionService","None","None","None","Microsoft Corporation","16.1.28901","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP PC Hardware Diagnostics UEFI","HP PC Hardware Diagnostics UEFI","{924D3ABC-FC75-4042-9DDB-FB846A45848D}","20200724","C:\Windows\HP\","0","HP PC Hardware Diagnostics UEFI","none","http://www.hp.com","None","Nome societ","7.6.2.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_communitymsires","vs_communitymsires","{95E79BBC-97FD-4FEB-91B5-CC0231324812}","20191110","None","1033","vs_communitymsires","None","None","None","Microsoft Corporation","16.0.28329","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft System CLR Types per SQL Server 2019 CTP2.2","Microsoft System CLR Types per SQL Server 2019 CTP2.2","{6B1C4FBC-87BA-492B-B340-172DBDC6D173}","20201212","None","1040","Microsoft System CLR Types per SQL Server 2019 CTP2.2","None","None","None","Microsoft Corporation","15.0.1200.24","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI SSL Support","NI SSL Support","{81710CDC-7B4D-4A91-8D44-8E2F8B5C2B6E}","20200415","None","0","NI SSL Support","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Xamarin Offline Packages","Xamarin Offline Packages","{56500DDC-076F-47DF-A771-C28C7BADAE39}","20201113","None","1033","Xamarin Offline Packages","None","None","None","Xamarin","16.8.112","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT Desktop Appx Package","Visual C++ Library CRT Desktop Appx Package","{35FF23EC-FBBC-411B-8E7D-90D969D37574}","20201113","None","1033","Visual C++ Library CRT Desktop Appx Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)","Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)","{7E0C04EC-9D6F-36CD-A821-DC8493EE407F}","20201113","None","1033","Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)","None","None","None","Microsoft Corporation","5.0.0.20526","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Logos64 XT Support","NI Logos64 XT Support","{FE3294EC-57C4-4B24-9C4B-D734C2761458}","20200415","None","9","NI Logos64 XT Support","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","{CB0836EC-B072-368D-82B2-D3470BF95707}","20190406","None","1033","Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","None","None","None","Microsoft Corporation","12.0.40660","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization FI","Catalyst Control Center Next Localization FI","{0F73CCEC-978B-2185-580F-0379B3A20AAD}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization FI","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Application Verifier x64 External Package","Application Verifier x64 External Package","{B27BC1FC-8474-9E32-73C2-6F7CD58AD1E3}","20190603","None","1033","Application Verifier x64 External Package","None","None","None","Microsoft","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows App Certification Kit SupportedApiList x86","Windows App Certification Kit SupportedApiList x86","{5C3F08FC-E0D4-6C94-90EF-72DE63DDA885}","20191013","None","1033","Windows App Certification Kit SupportedApiList x86","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Executables (32-bit)","Python 3.8.6 Executables (32-bit)","{B1C5BBFC-69A5-49B7-A613-A69277B5788F}","20201004","None","1033","Python 3.8.6 Executables (32-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","{1F1C2DFC-2D24-3E06-BCB8-725134ADF989}","20171110","None","1033","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","None","None","None","Microsoft Corporation","9.0.30729.4148","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Core Interpreter (64-bit)","Python 3.8.6 Core Interpreter (64-bit)","{DE282FFC-F4AD-416A-8479-F3C72F94C967}","20201004","None","1033","Python 3.8.6 Core Interpreter (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Circuit Design Suite 14.2 Edu Licenses","NI Circuit Design Suite 14.2 Edu Licenses","{02B7A90D-82AF-4814-88CA-BFE2C8A997E0}","20200415","None","9","NI Circuit Design Suite 14.2 Edu Licenses","none","http://www.ni.com/support/","None","National Instruments","14.20.49246","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Uninstaller 19.0.0","NI Uninstaller 19.0.0","{88104A0D-1729-4A73-B798-80BEFC243F18}","20200415","None","0","NI Uninstaller 19.0.0","None","None","None","National Instruments","19.00.49156","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 Analysis Library (64-bit)","NI LabWindows/CVI 2019 Analysis Library (64-bit)","{2AC39B0D-FBF4-4665-9CFD-C02BF5D67120}","20200415","None","0","NI LabWindows/CVI 2019 Analysis Library (64-bit)","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Executables (64-bit)","Python 3.9.1 Executables (64-bit)","{71A9F41D-A865-46D4-A650-B210150DEF2A}","20201208","None","1033","Python 3.9.1 Executables (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel Hardware Accelerated Execution Manager","Intel Hardware Accelerated Execution Manager","{7563302D-BD6B-4153-BA7D-3E3432E7C22D}","20200617","None","0","Intel Hardware Accelerated Execution Manager","None","None","None","Intel Corporation","7.5.6","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17","{9A25302D-30C0-39D9-BD6F-21E6EC160475}","20171110","None","1033","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17","None","None","None","Microsoft Corporation","9.0.30729","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization NL","Catalyst Control Center Next Localization NL","{5090A42D-FB09-E809-5C9A-9C652FEDFCA8}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization NL","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Development Libraries (64-bit)","Python 3.9.1 Development Libraries (64-bit)","{27AD952D-DD9D-4AAC-B486-8AA601BFA064}","20201208","None","1033","Python 3.9.1 Development Libraries (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Native SDK","Microsoft .NET Native SDK","{EF0C772D-F5E3-36D0-BDAB-FD378533CD40}","20191206","None","1033","Microsoft .NET Native SDK","None","None","None","Microsoft Corporation","15.0.24211.07","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Workflow Manager Client 1.0","Workflow Manager Client 1.0","{69CD1F2D-DF68-4E23-9108-1B70783F2855}","20191110","C:\Program Files\Reference Assemblies\Microsoft\Workflow Manager\1.0\","1033","Workflow Manager Client 1.0","None","None","None","Microsoft Corporation","2.1.10525.2","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Exchange Web Services Managed API 2.1","Microsoft Exchange Web Services Managed API 2.1","{24CA683D-8174-4EBF-AD4D-3F2DD7814716}","20190603","None","1033","Microsoft Exchange Web Services Managed API 2.1","None","None","None","Microsoft Corporation","15.0.847.30","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows IoT Extension SDK","Windows IoT Extension SDK","{9DA29C3D-9E36-AC22-59C8-FFCF413DC068}","20191013","None","1033","Windows IoT Extension SDK","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)","Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)","{538D264D-7A4A-32F4-ADE5-A3E1A371C99D}","20201209","None","1033","Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)","None","None","None","Microsoft Corporation","5.0.1.20601","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Desktop Extension SDK","Windows Desktop Extension SDK","{B4A7994D-DBA1-8B4D-621A-03EE52CF838A}","20191013","None","1033","Windows Desktop Extension SDK","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Silverlight","Microsoft Silverlight","{89F4137D-6C26-4A84-BDB8-2E5A4BB71E00}","20190927","c:\Program Files\Microsoft Silverlight\","1033","Microsoft Silverlight","None","None","None","Microsoft Corporation","5.1.50918.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Desktop Extension SDK Contracts","Windows Desktop Extension SDK Contracts","{39EDCC7D-7B63-5D99-C053-C8CDF02DC5ED}","20191013","None","1033","Windows Desktop Extension SDK Contracts","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Modern Versioned Developer Tools","Windows SDK Modern Versioned Developer Tools","{21514D7D-4124-E52E-8483-727380B855D7}","20191013","None","1033","Windows SDK Modern Versioned Developer Tools","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Autodesk Single Sign On Component","Autodesk Single Sign On Component","{7F0FE09D-E25D-4C59-A1AA-DB17153FC353}","20200623","None","1033","Autodesk Single Sign On Component","None","http://www.autodesk.com","None","Autodesk","11.3.0.1803","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI System Logging Utilities","NI System Logging Utilities","{A8EA269D-0DB9-4EF3-A55C-D1A1698510B8}","20200415","None","9","NI System Logging Utilities","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_SQLClickOnceBootstrappermsi","vs_SQLClickOnceBootstrappermsi","{E1FD1D9D-0611-4DE5-826F-37FAC17706AC}","20201113","None","1033","vs_SQLClickOnceBootstrappermsi","None","None","None","Microsoft Corporation","16.8.30615","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Team Extension SDK","Windows Team Extension SDK","{6EEDDD9D-BF7B-8229-92B4-89DFCF7481ED}","20191013","None","1033","Windows Team Extension SDK","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft System CLR Types per SQL Server 2019 CTP2.2","Microsoft System CLR Types per SQL Server 2019 CTP2.2","{F1438DAD-DA64-4CB1-A659-BAF77D879FF5}","20201212","None","1040","Microsoft System CLR Types per SQL Server 2019 CTP2.2","None","None","None","Microsoft Corporation","15.0.1200.24","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal General MIDI DLS Extension SDK","Universal General MIDI DLS Extension SDK","{CE83D0BD-418A-F3D1-D6CE-687E96D1EBD0}","20190603","None","1033","Universal General MIDI DLS Extension SDK","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.6.2 Targeting Pack (ENU)","Microsoft .NET Framework 4.6.2 Targeting Pack (ENU)","{C80951BD-6904-474F-BBC5-03A6C777F37C}","20191110","None","1033","Microsoft .NET Framework 4.6.2 Targeting Pack (ENU)","None","None","None","Microsoft Corporation","4.6.01590","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2019 X64 Debug Runtime - 14.28.29334","Microsoft Visual C++ 2019 X64 Debug Runtime - 14.28.29334","{2F4FD1CD-6461-459A-BF67-D6CA98A921E1}","20201122","None","1033","Microsoft Visual C++ 2019 X64 Debug Runtime - 14.28.29334","None","None","None","Microsoft Corporation","14.28.29334","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps DirectX x86 Remote","Windows SDK for Windows Store Apps DirectX x86 Remote","{8F21D4CD-9CB4-2648-EECC-60147DE7B32D}","20191013","None","1033","Windows SDK for Windows Store Apps DirectX x86 Remote","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.7.2 Targeting Pack","Microsoft .NET Framework 4.7.2 Targeting Pack","{1784A8CD-F7FE-47E2-A87D-1F31E7242D0D}","20190603","None","1033","Microsoft .NET Framework 4.7.2 Targeting Pack","None","None","None","Microsoft Corporation","4.7.03062","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","{BD95A8CD-1D9F-35AD-981A-3E7925026EBB}","20171110","None","1033","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","None","None","None","Microsoft Corporation","11.0.61030","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Libs arm64","Windows SDK Desktop Libs arm64","{166BCCDD-48C1-8103-A7E7-0F3DE471223D}","20191013","None","1033","Windows SDK Desktop Libs arm64","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Documentation (64-bit)","Python 3.9.1 Documentation (64-bit)","{5CB3AEED-BB03-47E2-BFF1-0CA58C236895}","20201208","None","1033","Python 3.9.1 Documentation (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Headers x64","Windows SDK Desktop Headers x64","{6A96DEED-D0D8-6DD0-21BD-7D8F60714854}","20191013","None","1033","Windows SDK Desktop Headers x64","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 Internet Library","NI LabWindows/CVI 2019 Internet Library","{2C2766FD-C550-4D05-B049-9691673CAA4E}","20200415","None","0","NI LabWindows/CVI 2019 Internet Library","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Package Manager 64-bit","NI Package Manager 64-bit","{DEFE09FD-6897-4046-A4ED-27899B0D7EA6}","20200415","None","1033","NI Package Manager 64-bit","None","None","None","National Instruments","20.00.49153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Modern Non-Versioned Developer Tools","Windows SDK Modern Non-Versioned Developer Tools","{DDAF4CFD-D635-8305-5157-9ECEA9F89678}","20191013","None","1033","Windows SDK Modern Non-Versioned Developer Tools","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI-Mesa","NI-Mesa","{7FEEA40E-893D-4476-938B-5E2B99C068B2}","20200415","None","9","NI-Mesa","none","http://www.ni.com/support/","None","National Instruments","17.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Diagnostic Pack for Visual Studio","Microsoft ASP.NET Diagnostic Pack for Visual Studio","{9C261D0E-CEF9-311F-904A-6F26E2FC6DC4}","20201209","None","1033","Microsoft ASP.NET Diagnostic Pack for Visual Studio","None","None","None","Microsoft Corporation","16.8.554.20160","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI ActiveX Container","NI ActiveX Container","{88DFF01E-7C87-4E35-B194-CB7A2E32FA6D}","20200415","None","0","NI ActiveX Container","none","http://www.ni.com/support/","None","National Instruments","17.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Flash Forward vol. 2 - Versione studente","Flash Forward vol. 2 - Versione studente","{1F94211E-9567-62ED-AA23-97DE4EACF645}","20181007","C:\Program Files (x86)\Flash Forward vol. 2 - Versione studente","1033","Flash Forward vol. 2 - Versione studente","None","None","None","ELI S.R.L. - European Language Institute","1.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Update for Windows 10 for x64-based Systems (KB4023057)","Update for Windows 10 for x64-based Systems (KB4023057)","{32DC821E-4A7D-4878-BEE8-337FA153D7F2}","20190901","None","0","Update for Windows 10 for x64-based Systems (KB4023057)","None","http://support.microsoft.com/kb/4023057","None","Microsoft Corporation","2.63.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Portable Configuration for 64 Bit Windows 19.0.0","NI Portable Configuration for 64 Bit Windows 19.0.0","{C5298B1E-5CAA-45D2-BA4B-AF44B37F3639}","20200415","None","0","NI Portable Configuration for 64 Bit Windows 19.0.0","none","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP JumpStart Launch","HP JumpStart Launch","{F213102E-FD30-4E22-AF73-4C682D65FFEE}","20180310","None","1033","HP JumpStart Launch","None","None","None","HP Inc.","1.4.441.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Web Tools Packages 16.0 - ENU","Microsoft ASP.NET Web Tools Packages 16.0 - ENU","{499DD72E-4176-377B-B358-28DCAB3832AE}","20200510","None","1033","Microsoft ASP.NET Web Tools Packages 16.0 - ENU","None","None","None","Microsoft Corporation","1.0.21125.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows App Certification Kit Native Components","Windows App Certification Kit Native Components","{21F4DE3E-CE64-584E-BD74-2D1765EB39DE}","20191013","None","1033","Windows App Certification Kit Native Components","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW Runtime Interop 2019","NI LabVIEW Runtime Interop 2019","{F2704C4E-5764-46CE-89F2-D015C7355C84}","20200415","None","9","NI LabVIEW Runtime Interop 2019","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel(R) Management Engine Components","Intel(R) Management Engine Components","{D0402E4E-7103-4FD6-B610-BE6CB10F38F5}","20190901","None","1033","Intel(R) Management Engine Components","None","None","None","Intel Corporation","1.0.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29334","Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29334","{2E11EF4E-901F-4B2D-B68E-3DB2A566C857}","20201122","None","1033","Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29334","None","None","None","Microsoft Corporation","14.28.29334","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Simulator","Windows Simulator","{E957D37E-05B8-4A46-965E-A27D1F666554}","20190603","None","1033","Windows Simulator","None","None","None","Microsoft Corporation","16.0.28522","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Circuit Design Suite 14.2 Education","NI Circuit Design Suite 14.2 Education","{81EE598E-111E-4BE3-AC8F-515518BB03A2}","20200415","None","0","NI Circuit Design Suite 14.2 Education","none","http://www.ni.com/support/","None","National Instruments","14.20.49243","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","IIS 10.0 Express","IIS 10.0 Express","{0307C98E-AE82-4A4F-A950-A72FBD805338}","20200906","None","1033","IIS 10.0 Express","None","None","None","Microsoft Corporation","10.0.04403","2020-12-12 20:52:57.426928","1607802777.426928"
